,Currency,Exchange,month,date,year
9273,EUR,0.909,1,29,2020
9274,GBP,0.7688,1,29,2020
9275,USD,1.0,1,30,2020
9276,CAD,1.3217,1,30,2020
9277,AUD,1.4881,1,30,2020
9278,EUR,0.9067,1,30,2020
9279,GBP,0.7633,1,30,2020
9280,USD,1.0,1,31,2020
9281,CAD,1.3235,1,31,2020
9282,AUD,1.4924,1,31,2020
9283,EUR,0.9048,1,31,2020
9284,GBP,0.7616,1,31,2020
9285,USD,1.0,2,1,2020
9286,CAD,1.3235,2,1,2020
9287,AUD,1.4924,2,1,2020
9288,EUR,0.9048,2,1,2020
9289,GBP,0.7616,2,1,2020
9290,USD,1.0,2,2,2020
9291,CAD,1.3235,2,2,2020
9292,AUD,1.4924,2,2,2020
9293,EUR,0.9048,2,2,2020
9294,GBP,0.7616,2,2,2020
9295,USD,1.0,2,3,2020
9296,CAD,1.3236,2,3,2020
9297,AUD,1.493,2,3,2020
9298,EUR,0.9037,2,3,2020
9299,GBP,0.7661,2,3,2020
9300,USD,1.0,2,4,2020
9301,CAD,1.3279,2,4,2020
9302,AUD,1.488,2,4,2020
9303,EUR,0.9051,2,4,2020
9304,GBP,0.7683,2,4,2020
9305,USD,1.0,2,5,2020
9306,CAD,1.3285,2,5,2020
9307,AUD,1.4786,2,5,2020
9308,EUR,0.9072,2,5,2020
9309,GBP,0.7661,2,5,2020
9310,USD,1.0,2,6,2020
9311,CAD,1.3278,2,6,2020
9312,AUD,1.4798,2,6,2020
9313,EUR,0.9088,2,6,2020
9314,GBP,0.771,2,6,2020
9315,USD,1.0,2,7,2020
9316,CAD,1.3314,2,7,2020
9317,AUD,1.4967,2,7,2020
9318,EUR,0.9117,2,7,2020
9319,GBP,0.7724,2,7,2020
9320,USD,1.0,2,8,2020
9321,CAD,1.3314,2,8,2020
9322,AUD,1.4967,2,8,2020
9323,EUR,0.9117,2,8,2020
9324,GBP,0.7724,2,8,2020
9325,USD,1.0,2,9,2020
9326,CAD,1.3314,2,9,2020
9327,AUD,1.4967,2,9,2020
9328,EUR,0.9117,2,9,2020
9329,GBP,0.7724,2,9,2020
9330,USD,1.0,2,10,2020
9331,CAD,1.3314,2,10,2020
9332,AUD,1.4951,2,10,2020
9333,EUR,0.9132,2,10,2020
9334,GBP,0.7728,2,10,2020
9335,USD,1.0,2,11,2020
9336,CAD,1.3297,2,11,2020
9337,AUD,1.4916,2,11,2020
9338,EUR,0.9173,2,11,2020
9339,GBP,0.7736,2,11,2020
9340,USD,1.0,2,12,2020
9341,CAD,1.3256,2,12,2020
9342,AUD,1.482,2,12,2020
9343,EUR,0.9163,2,12,2020
9344,GBP,0.7702,2,12,2020
9345,USD,1.0,2,13,2020
9346,CAD,1.3257,2,13,2020
9347,AUD,1.485,2,13,2020
9348,EUR,0.9202,2,13,2020
9349,GBP,0.7672,2,13,2020
9350,USD,1.0,2,14,2020
9351,CAD,1.3248,2,14,2020
9352,AUD,1.4897,2,14,2020
9353,EUR,0.9223,2,14,2020
9354,GBP,0.7675,2,14,2020
9355,USD,1.0,2,15,2020
9356,CAD,1.3248,2,15,2020
9357,AUD,1.4897,2,15,2020
9358,EUR,0.9223,2,15,2020
9359,GBP,0.7675,2,15,2020
9360,USD,1.0,2,16,2020
9361,CAD,1.3248,2,16,2020
9362,AUD,1.4897,2,16,2020
9363,EUR,0.9223,2,16,2020
9364,GBP,0.7675,2,16,2020
9365,USD,1.0,2,17,2020
9366,CAD,1.3229,2,17,2020
9367,AUD,1.4886,2,17,2020
9368,EUR,0.9229,2,17,2020
9369,GBP,0.7682,2,17,2020
9370,USD,1.0,2,18,2020
9371,CAD,1.3263,2,18,2020
9372,AUD,1.4973,2,18,2020
9373,EUR,0.9246,2,18,2020
9374,GBP,0.7672,2,18,2020
9375,USD,1.0,2,19,2020
9376,CAD,1.3223,2,19,2020
9377,AUD,1.4946,2,19,2020
9378,EUR,0.9259,2,19,2020
9379,GBP,0.7699,2,19,2020
9380,USD,1.0,2,20,2020
9381,CAD,1.3257,2,20,2020
9382,AUD,1.5101,2,20,2020
9383,EUR,0.9268,2,20,2020
9384,GBP,0.777,2,20,2020
9385,USD,1.0,2,21,2020
9386,CAD,1.3258,2,21,2020
9387,AUD,1.515,2,21,2020
9388,EUR,0.9258,2,21,2020
9389,GBP,0.7732,2,21,2020
9390,USD,1.0,2,22,2020
9391,CAD,1.3258,2,22,2020
9392,AUD,1.515,2,22,2020
9393,EUR,0.9258,2,22,2020
9394,GBP,0.7732,2,22,2020
9395,USD,1.0,2,23,2020
9396,CAD,1.3258,2,23,2020
9397,AUD,1.515,2,23,2020
9398,EUR,0.9258,2,23,2020
9399,GBP,0.7732,2,23,2020
9400,USD,1.0,2,24,2020
9401,CAD,1.3285,2,24,2020
9402,AUD,1.5145,2,24,2020
9403,EUR,0.9244,2,24,2020
9404,GBP,0.7749,2,24,2020
9405,USD,1.0,2,25,2020
9406,CAD,1.3287,2,25,2020
9407,AUD,1.5168,2,25,2020
9408,EUR,0.9225,2,25,2020
9409,GBP,0.7715,2,25,2020
9410,USD,1.0,2,26,2020
9411,CAD,1.3305,2,26,2020
9412,AUD,1.5232,2,26,2020
9413,EUR,0.9195,2,26,2020
9414,GBP,0.7738,2,26,2020
9415,USD,1.0,2,27,2020
9416,CAD,1.3349,2,27,2020
9417,AUD,1.5206,2,27,2020
9418,EUR,0.9121,2,27,2020
9419,GBP,0.7752,2,27,2020
9420,USD,1.0,2,28,2020
9421,CAD,1.3444,2,28,2020
9422,AUD,1.5373,2,28,2020
9423,EUR,0.911,2,28,2020
9424,GBP,0.7772,2,28,2020
9425,USD,1.0,2,29,2020
9426,CAD,1.3444,2,29,2020
9427,AUD,1.5373,2,29,2020
9428,EUR,0.911,2,29,2020
9429,GBP,0.7772,2,29,2020
9430,USD,1.0,3,1,2020
9431,CAD,1.3444,3,1,2020
9432,AUD,1.5373,3,1,2020
9433,EUR,0.911,3,1,2020
9434,GBP,0.7772,3,1,2020
9435,USD,1.0,3,2,2020
9436,CAD,1.3358,3,2,2020
9437,AUD,1.5283,3,2,2020
9438,EUR,0.8991,3,2,2020
9439,GBP,0.7832,3,2,2020
9440,USD,1.0,3,3,2020
9441,CAD,1.3364,3,3,2020
9442,AUD,1.5212,3,3,2020
9443,EUR,0.8995,3,3,2020
9444,GBP,0.7827,3,3,2020
9445,USD,1.0,3,4,2020
9446,CAD,1.3359,3,4,2020
9447,AUD,1.5096,3,4,2020
9448,EUR,0.8989,3,4,2020
9449,GBP,0.7807,3,4,2020
9450,USD,1.0,3,5,2020
9451,CAD,1.3427,3,5,2020
9452,AUD,1.5122,3,5,2020
9453,EUR,0.8939,3,5,2020
9454,GBP,0.7747,3,5,2020
9455,USD,1.0,3,6,2020
9456,CAD,1.342,3,6,2020
9457,AUD,1.5087,3,6,2020
9458,EUR,0.8821,3,6,2020
9459,GBP,0.7689,3,6,2020
9460,USD,1.0,3,7,2020
9461,CAD,1.342,3,7,2020
9462,AUD,1.5087,3,7,2020
9463,EUR,0.8821,3,7,2020
9464,GBP,0.7689,3,7,2020
9465,USD,1.0,3,8,2020
9466,CAD,1.342,3,8,2020
9467,AUD,1.5087,3,8,2020
9468,EUR,0.8821,3,8,2020
9469,GBP,0.7689,3,8,2020
9470,USD,1.0,3,9,2020
9471,CAD,1.3629,3,9,2020
9472,AUD,1.5127,3,9,2020
9473,EUR,0.8729,3,9,2020
9474,GBP,0.7628,3,9,2020
9475,USD,1.0,3,10,2020
9476,CAD,1.3678,3,10,2020
9477,AUD,1.5256,3,10,2020
9478,EUR,0.878,3,10,2020
9479,GBP,0.7672,3,10,2020
9480,USD,1.0,3,11,2020
9481,CAD,1.3743,3,11,2020
9482,AUD,1.534,3,11,2020
9483,EUR,0.8821,3,11,2020
9484,GBP,0.7736,3,11,2020
9485,USD,1.0,3,12,2020
9486,CAD,1.3811,3,12,2020
9487,AUD,1.5724,3,12,2020
9488,EUR,0.8897,3,12,2020
9489,GBP,0.7885,3,12,2020
9490,USD,1.0,3,13,2020
9491,CAD,1.3859,3,13,2020
9492,AUD,1.5926,3,13,2020
9493,EUR,0.9006,3,13,2020
9494,GBP,0.8021,3,13,2020
9495,USD,1.0,3,14,2020
9496,CAD,1.3859,3,14,2020
9497,AUD,1.5926,3,14,2020
9498,EUR,0.9006,3,14,2020
9499,GBP,0.8021,3,14,2020
9500,USD,1.0,3,15,2020
9501,CAD,1.3859,3,15,2020
9502,AUD,1.5926,3,15,2020
9503,EUR,0.9006,3,15,2020
9504,GBP,0.8021,3,15,2020
9505,USD,1.0,3,16,2020
9506,CAD,1.3928,3,16,2020
9507,AUD,1.6311,3,16,2020
9508,EUR,0.8963,3,16,2020
9509,GBP,0.8149,3,16,2020
9510,USD,1.0,3,17,2020
9511,CAD,1.4125,3,17,2020
9512,AUD,1.6652,3,17,2020
9513,EUR,0.9106,3,17,2020
9514,GBP,0.827,3,17,2020
9515,USD,1.0,3,18,2020
9516,CAD,1.4404,3,18,2020
9517,AUD,1.6982,3,18,2020
9518,EUR,0.9146,3,18,2020
9519,GBP,0.8431,3,18,2020
9520,USD,1.0,3,19,2020
9521,CAD,1.4464,3,19,2020
9522,AUD,1.7253,3,19,2020
9523,EUR,0.9258,3,19,2020
9524,GBP,0.8609,3,19,2020
9525,USD,1.0,3,20,2020
9526,CAD,1.425,3,20,2020
9527,AUD,1.7023,3,20,2020
9528,EUR,0.934,3,20,2020
9529,GBP,0.8502,3,20,2020
9530,USD,1.0,3,21,2020
9531,CAD,1.425,3,21,2020
9532,AUD,1.7023,3,21,2020
9533,EUR,0.934,3,21,2020
9534,GBP,0.8502,3,21,2020
9535,USD,1.0,3,22,2020
9536,CAD,1.425,3,22,2020
9537,AUD,1.7023,3,22,2020
9538,EUR,0.934,3,22,2020
9539,GBP,0.8502,3,22,2020
9540,USD,1.0,3,23,2020
9541,CAD,1.4384,3,23,2020
9542,AUD,1.7236,3,23,2020
9543,EUR,0.9274,3,23,2020
9544,GBP,0.8622,3,23,2020
9545,USD,1.0,3,24,2020
9546,CAD,1.4494,3,24,2020
9547,AUD,1.6891,3,24,2020
9548,EUR,0.9223,3,24,2020
9549,GBP,0.8494,3,24,2020
9550,USD,1.0,3,25,2020
9551,CAD,1.4352,3,25,2020
9552,AUD,1.6619,3,25,2020
9553,EUR,0.9236,3,25,2020
9554,GBP,0.8451,3,25,2020
9555,USD,1.0,3,26,2020
9556,CAD,1.4084,3,26,2020
9557,AUD,1.6539,3,26,2020
9558,EUR,0.9107,3,26,2020
9559,GBP,0.8319,3,26,2020
9560,USD,1.0,3,27,2020
9561,CAD,1.414,3,27,2020
9562,AUD,1.6588,3,27,2020
9563,EUR,0.911,3,27,2020
9564,GBP,0.8176,3,27,2020
9565,USD,1.0,3,28,2020
9566,CAD,1.414,3,28,2020
9567,AUD,1.6588,3,28,2020
9568,EUR,0.911,3,28,2020
9569,GBP,0.8176,3,28,2020
9570,USD,1.0,3,29,2020
9571,CAD,1.414,3,29,2020
9572,AUD,1.6588,3,29,2020
9573,EUR,0.911,3,29,2020
9574,GBP,0.8176,3,29,2020
9575,USD,1.0,3,30,2020
9576,CAD,1.4162,3,30,2020
9577,AUD,1.6332,3,30,2020
9578,EUR,0.9063,3,30,2020
9579,GBP,0.8057,3,30,2020
9580,USD,1.0,3,31,2020
9581,CAD,1.4254,3,31,2020
9582,AUD,1.6399,3,31,2020
9583,EUR,0.9127,3,31,2020
9584,GBP,0.8091,3,31,2020
9585,USD,1.0,4,1,2020
9586,CAD,1.4266,4,1,2020
9587,AUD,1.6508,4,1,2020
9588,EUR,0.9144,4,1,2020
9589,GBP,0.8089,4,1,2020
9590,USD,1.0,4,2,2020
9591,CAD,1.4167,4,2,2020
9592,AUD,1.6477,4,2,2020
9593,EUR,0.9169,4,2,2020
9594,GBP,0.8045,4,2,2020
9595,USD,1.0,4,3,2020
9596,CAD,1.4185,4,3,2020
9597,AUD,1.6694,4,3,2020
9598,EUR,0.9272,4,3,2020
9599,GBP,0.8146,4,3,2020
9600,USD,1.0,4,4,2020
9601,CAD,1.4185,4,4,2020
9602,AUD,1.6694,4,4,2020
9603,EUR,0.9272,4,4,2020
9604,GBP,0.8146,4,4,2020
9605,USD,1.0,4,5,2020
9606,CAD,1.4185,4,5,2020
9607,AUD,1.6694,4,5,2020
9608,EUR,0.9272,4,5,2020
9609,GBP,0.8146,4,5,2020
9610,USD,1.0,4,6,2020
9611,CAD,1.416,4,6,2020
9612,AUD,1.6486,4,6,2020
9613,EUR,0.9267,4,6,2020
9614,GBP,0.8136,4,6,2020
9615,USD,1.0,4,7,2020
9616,CAD,1.4018,4,7,2020
9617,AUD,1.6149,4,7,2020
9618,EUR,0.9187,4,7,2020
9619,GBP,0.8093,4,7,2020
9620,USD,1.0,4,8,2020
9621,CAD,1.4013,4,8,2020
9622,AUD,1.6186,4,8,2020
9623,EUR,0.9199,4,8,2020
9624,GBP,0.809,4,8,2020
9625,USD,1.0,4,9,2020
9626,CAD,1.4047,4,9,2020
9627,AUD,1.6052,4,9,2020
9628,EUR,0.9202,4,9,2020
9629,GBP,0.8058,4,9,2020
9630,USD,1.0,4,10,2020
9631,CAD,1.4047,4,10,2020
9632,AUD,1.6052,4,10,2020
9633,EUR,0.9202,4,10,2020
9634,GBP,0.8058,4,10,2020
9635,USD,1.0,4,11,2020
9636,CAD,1.4047,4,11,2020
9637,AUD,1.6052,4,11,2020
9638,EUR,0.9202,4,11,2020
9639,GBP,0.8058,4,11,2020
9640,USD,1.0,4,12,2020
9641,CAD,1.4047,4,12,2020
9642,AUD,1.6052,4,12,2020
9643,EUR,0.9202,4,12,2020
9644,GBP,0.8058,4,12,2020
9645,USD,1.0,4,13,2020
9646,CAD,1.4047,4,13,2020
9647,AUD,1.6052,4,13,2020
9648,EUR,0.9202,4,13,2020
9649,GBP,0.8058,4,13,2020
9650,USD,1.0,4,14,2020
9651,CAD,1.3917,4,14,2020
9652,AUD,1.5633,4,14,2020
9653,EUR,0.9122,4,14,2020
9654,GBP,0.7959,4,14,2020
9655,USD,1.0,4,15,2020
9656,CAD,1.406,4,15,2020
9657,AUD,1.5866,4,15,2020
9658,EUR,0.9172,4,15,2020
9659,GBP,0.8015,4,15,2020
9660,USD,1.0,4,16,2020
9661,CAD,1.4106,4,16,2020
9662,AUD,1.5858,4,16,2020
9663,EUR,0.9184,4,16,2020
9664,GBP,0.8005,4,16,2020
9665,USD,1.0,4,17,2020
9666,CAD,1.407,4,17,2020
9667,AUD,1.5735,4,17,2020
9668,EUR,0.9208,4,17,2020
9669,GBP,0.8009,4,17,2020
9670,USD,1.0,4,18,2020
9671,CAD,1.407,4,18,2020
9672,AUD,1.5735,4,18,2020
9673,EUR,0.9208,4,18,2020
9674,GBP,0.8009,4,18,2020
9675,USD,1.0,4,19,2020
9676,CAD,1.407,4,19,2020
9677,AUD,1.5735,4,19,2020
9678,EUR,0.9208,4,19,2020
9679,GBP,0.8009,4,19,2020
9680,USD,1.0,4,20,2020
9681,CAD,1.4111,4,20,2020
9682,AUD,1.5732,4,20,2020
9683,EUR,0.9208,4,20,2020
9684,GBP,0.8043,4,20,2020
9685,USD,1.0,4,21,2020
9686,CAD,1.4204,4,21,2020
9687,AUD,1.5932,4,21,2020
9688,EUR,0.9228,4,21,2020
9689,GBP,0.8131,4,21,2020
9690,USD,1.0,4,22,2020
9691,CAD,1.4148,4,22,2020
9692,AUD,1.5827,4,22,2020
9693,EUR,0.9202,4,22,2020
9694,GBP,0.8091,4,22,2020
9695,USD,1.0,4,23,2020
9696,CAD,1.4135,4,23,2020
9697,AUD,1.5706,4,23,2020
9698,EUR,0.9283,4,23,2020
9699,GBP,0.8095,4,23,2020
9700,USD,1.0,4,24,2020
9701,CAD,1.4049,4,24,2020
9702,AUD,1.5688,4,24,2020
9703,EUR,0.9259,4,24,2020
9704,GBP,0.8102,4,24,2020
9705,USD,1.0,4,25,2020
9706,CAD,1.4049,4,25,2020
9707,AUD,1.5688,4,25,2020
9708,EUR,0.9259,4,25,2020
9709,GBP,0.8102,4,25,2020
9710,USD,1.0,4,26,2020
9711,CAD,1.4049,4,26,2020
9712,AUD,1.5688,4,26,2020
9713,EUR,0.9259,4,26,2020
9714,GBP,0.8102,4,26,2020
9715,USD,1.0,4,27,2020
9716,CAD,1.4057,4,27,2020
9717,AUD,1.5476,4,27,2020
9718,EUR,0.9215,4,27,2020
9719,GBP,0.8041,4,27,2020
9720,USD,1.0,4,28,2020
9721,CAD,1.3955,4,28,2020
9722,AUD,1.5385,4,28,2020
9723,EUR,0.9194,4,28,2020
9724,GBP,0.8006,4,28,2020
9725,USD,1.0,4,29,2020
9726,CAD,1.3954,4,29,2020
9727,AUD,1.5362,4,29,2020
9728,EUR,0.9223,4,29,2020
9729,GBP,0.8059,4,29,2020
9730,USD,1.0,4,30,2020
9731,CAD,1.3863,4,30,2020
9732,AUD,1.5261,4,30,2020
9733,EUR,0.9195,4,30,2020
9734,GBP,0.7991,4,30,2020
9735,USD,1.0,5,1,2020
9736,CAD,1.3863,5,1,2020
9737,AUD,1.5261,5,1,2020
9738,EUR,0.9195,5,1,2020
9739,GBP,0.7991,5,1,2020
9740,USD,1.0,5,2,2020
9741,CAD,1.3863,5,2,2020
9742,AUD,1.5261,5,2,2020
9743,EUR,0.9195,5,2,2020
9744,GBP,0.7991,5,2,2020
9745,USD,1.0,5,3,2020
9746,CAD,1.3863,5,3,2020
9747,AUD,1.5261,5,3,2020
9748,EUR,0.9195,5,3,2020
9749,GBP,0.7991,5,3,2020
9750,USD,1.0,5,4,2020
9751,CAD,1.4065,5,4,2020
9752,AUD,1.5557,5,4,2020
9753,EUR,0.9139,5,4,2020
9754,GBP,0.8033,5,4,2020
9755,USD,1.0,5,5,2020
9756,CAD,1.4019,5,5,2020
9757,AUD,1.5517,5,5,2020
9758,EUR,0.9223,5,5,2020
9759,GBP,0.8029,5,5,2020
9760,USD,1.0,5,6,2020
9761,CAD,1.4088,5,6,2020
9762,AUD,1.5773,5,6,2020
9763,EUR,0.9253,5,6,2020
9764,GBP,0.8074,5,6,2020
9765,USD,1.0,5,7,2020
9766,CAD,1.4075,5,7,2020
9767,AUD,1.5491,5,7,2020
9768,EUR,0.9274,5,7,2020
9769,GBP,0.8113,5,7,2020
9770,USD,1.0,5,8,2020
9771,CAD,1.3943,5,8,2020
9772,AUD,1.5321,5,8,2020
9773,EUR,0.9223,5,8,2020
9774,GBP,0.8073,5,8,2020
9775,USD,1.0,5,9,2020
9776,CAD,1.3943,5,9,2020
9777,AUD,1.5321,5,9,2020
9778,EUR,0.9223,5,9,2020
9779,GBP,0.8073,5,9,2020
9780,USD,1.0,5,10,2020
9781,CAD,1.3943,5,10,2020
9782,AUD,1.5321,5,10,2020
9783,EUR,0.9223,5,10,2020
9784,GBP,0.8073,5,10,2020
9785,USD,1.0,5,11,2020
9786,CAD,1.3984,5,11,2020
9787,AUD,1.5437,5,11,2020
9788,EUR,0.9239,5,11,2020
9789,GBP,0.8119,5,11,2020
9790,USD,1.0,5,12,2020
9791,CAD,1.3979,5,12,2020
9792,AUD,1.5311,5,12,2020
9793,EUR,0.921,5,12,2020
9794,GBP,0.8084,5,12,2020
9795,USD,1.0,5,13,2020
9796,CAD,1.4017,5,13,2020
9797,AUD,1.5344,5,13,2020
9798,EUR,0.9195,5,13,2020
9799,GBP,0.8114,5,13,2020
9800,USD,1.0,5,14,2020
9801,CAD,1.4107,5,14,2020
9802,AUD,1.5572,5,14,2020
9803,EUR,0.9266,5,14,2020
9804,GBP,0.82,5,14,2020
9805,USD,1.0,5,15,2020
9806,CAD,1.4105,5,15,2020
9807,AUD,1.5563,5,15,2020
9808,EUR,0.9261,5,15,2020
9809,GBP,0.8218,5,15,2020
9810,USD,1.0,5,16,2020
9811,CAD,1.4105,5,16,2020
9812,AUD,1.5563,5,16,2020
9813,EUR,0.9261,5,16,2020
9814,GBP,0.8218,5,16,2020
9815,USD,1.0,5,17,2020
9816,CAD,1.4105,5,17,2020
9817,AUD,1.5563,5,17,2020
9818,EUR,0.9261,5,17,2020
9819,GBP,0.8218,5,17,2020
9820,USD,1.0,5,18,2020
9821,CAD,1.4034,5,18,2020
9822,AUD,1.5451,5,18,2020
9823,EUR,0.9232,5,18,2020
9824,GBP,0.8231,5,18,2020
9825,USD,1.0,5,19,2020
9826,CAD,1.3928,5,19,2020
9827,AUD,1.5298,5,19,2020
9828,EUR,0.9132,5,19,2020
9829,GBP,0.8177,5,19,2020
9830,USD,1.0,5,20,2020
9831,CAD,1.3881,5,20,2020
9832,AUD,1.5197,5,20,2020
9833,EUR,0.9126,5,20,2020
9834,GBP,0.8155,5,20,2020
9835,USD,1.0,5,21,2020
9836,CAD,1.3918,5,21,2020
9837,AUD,1.5191,5,21,2020
9838,EUR,0.9091,5,21,2020
9839,GBP,0.8177,5,21,2020
9840,USD,1.0,5,22,2020
9841,CAD,1.4007,5,22,2020
9842,AUD,1.531,5,22,2020
9843,EUR,0.9171,5,22,2020
9844,GBP,0.8214,5,22,2020
9845,USD,1.0,5,23,2020
9846,CAD,1.4007,5,23,2020
9847,AUD,1.531,5,23,2020
9848,EUR,0.9171,5,23,2020
9849,GBP,0.8214,5,23,2020
9850,USD,1.0,5,24,2020
9851,CAD,1.4007,5,24,2020
9852,AUD,1.531,5,24,2020
9853,EUR,0.9171,5,24,2020
9854,GBP,0.8214,5,24,2020
9855,USD,1.0,5,25,2020
9856,CAD,1.3988,5,25,2020
9857,AUD,1.5287,5,25,2020
9858,EUR,0.9166,5,25,2020
9859,GBP,0.8205,5,25,2020
9860,USD,1.0,5,26,2020
9861,CAD,1.3835,5,26,2020
9862,AUD,1.507,5,26,2020
9863,EUR,0.9112,5,26,2020
9864,GBP,0.8098,5,26,2020
9865,USD,1.0,5,27,2020
9866,CAD,1.3762,5,27,2020
9867,AUD,1.5071,5,27,2020
9868,EUR,0.9098,5,27,2020
9869,GBP,0.8152,5,27,2020
9870,USD,1.0,5,28,2020
9871,CAD,1.3757,5,28,2020
9872,AUD,1.5091,5,28,2020
9873,EUR,0.9078,5,28,2020
9874,GBP,0.8145,5,28,2020
9875,USD,1.0,5,29,2020
9876,CAD,1.3721,5,29,2020
9877,AUD,1.4979,5,29,2020
9878,EUR,0.898,5,29,2020
9879,GBP,0.809,5,29,2020
9880,USD,1.0,5,30,2020
9881,CAD,1.3721,5,30,2020
9882,AUD,1.4979,5,30,2020
9883,EUR,0.898,5,30,2020
9884,GBP,0.809,5,30,2020
9885,USD,1.0,5,31,2020
9886,CAD,1.3721,5,31,2020
9887,AUD,1.4979,5,31,2020
9888,EUR,0.898,5,31,2020
9889,GBP,0.809,5,31,2020
9890,USD,1.0,6,1,2020
9891,CAD,1.3699,6,1,2020
9892,AUD,1.4833,6,1,2020
9893,EUR,0.8996,6,1,2020
9894,GBP,0.8067,6,1,2020
9895,USD,1.0,6,2,2020
9896,CAD,1.3519,6,2,2020
9897,AUD,1.4596,6,2,2020
9898,EUR,0.8949,6,2,2020
9899,GBP,0.7972,6,2,2020
9900,USD,1.0,6,3,2020
9901,CAD,1.3555,6,3,2020
9902,AUD,1.4544,6,3,2020
9903,EUR,0.8933,6,3,2020
9904,GBP,0.7956,6,3,2020
9905,USD,1.0,6,4,2020
9906,CAD,1.3514,6,4,2020
9907,AUD,1.4468,6,4,2020
9908,EUR,0.8889,6,4,2020
9909,GBP,0.7972,6,4,2020
9910,USD,1.0,6,5,2020
9911,CAD,1.3448,6,5,2020
9912,AUD,1.4322,6,5,2020
9913,EUR,0.8826,6,5,2020
9914,GBP,0.7895,6,5,2020
9915,USD,1.0,6,6,2020
9916,CAD,1.3448,6,6,2020
9917,AUD,1.4322,6,6,2020
9918,EUR,0.8826,6,6,2020
9919,GBP,0.7895,6,6,2020
9920,USD,1.0,6,7,2020
9921,CAD,1.3448,6,7,2020
9922,AUD,1.4322,6,7,2020
9923,EUR,0.8826,6,7,2020
9924,GBP,0.7895,6,7,2020
9925,USD,1.0,6,8,2020
9926,CAD,1.3404,6,8,2020
9927,AUD,1.4316,6,8,2020
9928,EUR,0.8861,6,8,2020
9929,GBP,0.7902,6,8,2020
9930,USD,1.0,6,9,2020
9931,CAD,1.3447,6,9,2020
9932,AUD,1.4403,6,9,2020
9933,EUR,0.8854,6,9,2020
9934,GBP,0.7891,6,9,2020
9935,USD,1.0,6,10,2020
9936,CAD,1.3387,6,10,2020
9937,AUD,1.4259,6,10,2020
9938,EUR,0.8791,6,10,2020
9939,GBP,0.7821,6,10,2020
9940,USD,1.0,6,11,2020
9941,CAD,1.3501,6,11,2020
9942,AUD,1.447,6,11,2020
9943,EUR,0.8812,6,11,2020
9944,GBP,0.7901,6,11,2020
9945,USD,1.0,6,12,2020
9946,CAD,1.3577,6,12,2020
9947,AUD,1.455,6,12,2020
9948,EUR,0.8846,6,12,2020
9949,GBP,0.7931,6,12,2020
9950,USD,1.0,6,13,2020
9951,CAD,1.3577,6,13,2020
9952,AUD,1.455,6,13,2020
9953,EUR,0.8846,6,13,2020
9954,GBP,0.7931,6,13,2020
9955,USD,1.0,6,14,2020
9956,CAD,1.3577,6,14,2020
9957,AUD,1.455,6,14,2020
9958,EUR,0.8846,6,14,2020
9959,GBP,0.7931,6,14,2020
9960,USD,1.0,6,15,2020
9961,CAD,1.3634,6,15,2020
9962,AUD,1.4641,6,15,2020
9963,EUR,0.8887,6,15,2020
9964,GBP,0.7967,6,15,2020
9965,USD,1.0,6,16,2020
9966,CAD,1.3548,6,16,2020
9967,AUD,1.4436,6,16,2020
9968,EUR,0.8843,6,16,2020
9969,GBP,0.7903,6,16,2020
9970,USD,1.0,6,17,2020
9971,CAD,1.3536,6,17,2020
9972,AUD,1.4505,6,17,2020
9973,EUR,0.8903,6,17,2020
9974,GBP,0.7964,6,17,2020
9975,USD,1.0,6,18,2020
9976,CAD,1.3561,6,18,2020
9977,AUD,1.4575,6,18,2020
9978,EUR,0.8911,6,18,2020
9979,GBP,0.8022,6,18,2020
9980,USD,1.0,6,19,2020
9981,CAD,1.3567,6,19,2020
9982,AUD,1.4506,6,19,2020
9983,EUR,0.8921,6,19,2020
9984,GBP,0.8074,6,19,2020
9985,USD,1.0,6,20,2020
9986,CAD,1.3567,6,20,2020
9987,AUD,1.4506,6,20,2020
9988,EUR,0.8921,6,20,2020
9989,GBP,0.8074,6,20,2020
9990,USD,1.0,6,21,2020
9991,CAD,1.3567,6,21,2020
9992,AUD,1.4506,6,21,2020
9993,EUR,0.8921,6,21,2020
9994,GBP,0.8074,6,21,2020
9995,USD,1.0,6,22,2020
9996,CAD,1.3565,6,22,2020
9997,AUD,1.453,6,22,2020
9998,EUR,0.8918,6,22,2020
9999,GBP,0.8056,6,22,2020
10000,USD,1.0,6,23,2020
10001,CAD,1.3491,6,23,2020
10002,AUD,1.4377,6,23,2020
10003,EUR,0.8835,6,23,2020
10004,GBP,0.8008,6,23,2020
10005,USD,1.0,6,24,2020
10006,CAD,1.3591,6,24,2020
10007,AUD,1.4488,6,24,2020
10008,EUR,0.8865,6,24,2020
10009,GBP,0.8009,6,24,2020
10010,USD,1.0,6,25,2020
10011,CAD,1.3645,6,25,2020
10012,AUD,1.4572,6,25,2020
10013,EUR,0.8929,6,25,2020
10014,GBP,0.8048,6,25,2020
10015,USD,1.0,6,26,2020
10016,CAD,1.3661,6,26,2020
10017,AUD,1.4548,6,26,2020
10018,EUR,0.8918,6,26,2020
10019,GBP,0.8078,6,26,2020
10020,USD,1.0,6,27,2020
10021,CAD,1.3661,6,27,2020
10022,AUD,1.4548,6,27,2020
10023,EUR,0.8918,6,27,2020
10024,GBP,0.8078,6,27,2020
10025,USD,1.0,6,28,2020
10026,CAD,1.3661,6,28,2020
